fold_id,machine_id,model_name,evaluation_mode,horizon,mae,rmse,mape,latency_ms
2,m_2366,global_ua_mstcn_lite,zero_shot,10,6.810316633474427,8.736285016192204,0.1748429914885906,38575.38242948552
2,m_2366,entity_specific_linear_regression,entity_specific_upper_bound,10,6.581585290834281,8.35610282996909,0.1728035934166225,14.553166925907137
2,m_2165,persistence,zero_shot,1,3.699593658406608,4.986732110892049,0.0900295625456475,0.6559155881404877
2,m_2165,global_linear_regression,zero_shot,1,3.5839385614133827,4.768158605013456,0.0877100402557621,0.1355838030576706
2,m_2165,global_random_forest,zero_shot,1,3.897283089776229,5.165806960172473,0.0955695396629437,38.376709446311
2,m_2165,global_ua_mstcn_lite,zero_shot,1,3.5815331089116067,4.788153551133212,0.0871433442482194,38563.76718108853
2,m_2165,entity_specific_linear_regression,entity_specific_upper_bound,1,3.6479043475243342,4.846740275524262,0.0894936768718722,16.415292397141457
2,m_2165,persistence,zero_shot,5,6.548083600427351,8.630201471147464,0.1597495894733034,0.8220840245485306
2,m_2165,global_linear_regression,zero_shot,5,5.462129862674013,7.236254590766583,0.1345583818881441,0.1402925699949264
2,m_2165,global_random_forest,zero_shot,5,5.457843305275457,7.221330424162583,0.1346261051041998,26.539208367466927
2,m_2165,global_ua_mstcn_lite,zero_shot,5,5.579476530564869,7.443508667767611,0.1356026639265475,38578.70455396672
2,m_2165,entity_specific_linear_regression,entity_specific_upper_bound,5,5.485257268004317,7.245324105548236,0.135888229125693,13.639330863952637
2,m_2165,persistence,zero_shot,10,7.184851985801353,9.46058861349958,0.1772942036500306,0.8355416357517242
2,m_2165,global_linear_regression,zero_shot,10,5.734897373146464,7.718849219645991,0.1413946157913676,0.1797080039978027
2,m_2165,global_random_forest,zero_shot,10,5.725179813695012,7.715248598980971,0.1408688660905672,14.476126059889792
2,m_2165,global_ua_mstcn_lite,zero_shot,10,5.809404609888486,7.836650578630728,0.1410434699985847,38600.659930457674
2,m_2165,entity_specific_linear_regression,entity_specific_upper_bound,10,5.75192583436816,7.716168128010232,0.1429315230886734,16.356708481907845
0,m_3330,global_mlp_regressor,zero_shot,1,3.492995673399705,4.610373070869696,0.08155160483455917,0.8800849318504333
0,m_3330,global_mlp_regressor,zero_shot,5,5.492892158115786,7.05165409627494,0.1294729740100761,0.525960698723793
0,m_3330,global_mlp_regressor,zero_shot,10,6.0724867915005545,7.742028122517418,0.1436824988775616,0.6899181753396988
0,m_2773,global_mlp_regressor,zero_shot,1,4.414116410199266,5.901710926693067,0.18320043460370644,0.7091257721185684
0,m_2773,global_mlp_regressor,zero_shot,5,5.467145309350117,7.208132652834867,0.23916215182301,0.7428750395774841
0,m_2773,global_mlp_regressor,zero_shot,10,5.768461093846984,7.6971861295092285,0.2587488793663834,0.812208279967308
0,m_639,global_mlp_regressor,zero_shot,1,3.458086245522831,4.633652699042641,0.08907913034528042,0.7383730262517929
0,m_639,global_mlp_regressor,zero_shot,5,5.320967009722083,6.874082820750652,0.1373692034375012,0.5439575761556625
0,m_639,global_mlp_regressor,zero_shot,10,5.729643883029442,7.44744334222963,0.14848188965470294,0.6529148668050766
0,m_1508,global_mlp_regressor,zero_shot,1,3.5171281557000125,4.805660203730322,0.09564527181056513,0.6520841270685196
0,m_1508,global_mlp_regressor,zero_shot,5,5.603754198495194,7.399408504255375,0.15313194429828025,0.6878729909658432
0,m_1508,global_mlp_regressor,zero_shot,10,6.161027005998,8.23307063364695,0.16857710297133655,1.0560005903244019
1,m_694,global_mlp_regressor,zero_shot,1,3.2476270528573883,4.316200223669943,0.06473816952515803,1.3000443577766418
1,m_694,global_mlp_regressor,zero_shot,5,5.235433575707668,6.958249704699166,0.10206269466678616,2.9148757457733154
1,m_694,global_mlp_regressor,zero_shot,10,6.2272791094349795,8.01249596969032,0.11638106139497276,0.7149577140808105
1,m_2014,global_mlp_regressor,zero_shot,1,4.356017075968925,5.818668194223979,0.10943638042566872,0.788666307926178
1,m_2014,global_mlp_regressor,zero_shot,5,6.812129485371805,9.571512763838955,0.17348272429871076,0.643707811832428
1,m_2014,global_mlp_regressor,zero_shot,10,8.214308689977473,11.495062422118894,0.20418248482847143,0.5839597433805466
1,m_3244,global_mlp_regressor,zero_shot,1,3.451684354142414,4.764500944557493,0.0740220490728744,0.5645006895065308
1,m_3244,global_mlp_regressor,zero_shot,5,5.647926585723649,7.556996792267382,0.11851637362052915,1.3205818831920624
1,m_3244,global_mlp_regressor,zero_shot,10,6.585914837656267,8.764434152840394,0.1346400988304909,0.532291829586029
1,m_1223,global_mlp_regressor,zero_shot,1,3.610824946636581,4.858918512392546,0.11479897389199545,0.5995854735374451
1,m_1223,global_mlp_regressor,zero_shot,5,5.515886855357364,7.355785065393755,0.17724601780559962,0.6322525441646576
1,m_1223,global_mlp_regressor,zero_shot,10,5.889962154180546,7.695909677042039,0.19640472533064746,0.5339160561561584
2,m_2967,global_mlp_regressor,zero_shot,1,3.5411976904197147,4.791909402401751,0.09369607915998852,1.4027077704668045
2,m_2967,global_mlp_regressor,zero_shot,5,5.82457655664424,7.668267077715283,0.15523736751742206,0.7178317755460739
2,m_2967,global_mlp_regressor,zero_shot,10,6.173584827740715,8.143396330990866,0.1640816794443469,0.6937496364116669
2,m_103,global_mlp_regressor,zero_shot,1,3.6175052262732,4.806018794197978,0.12596814507440746,0.5309581756591797
2,m_103,global_mlp_regressor,zero_shot,5,5.58212560305929,7.182221340361679,0.19937026897830382,0.7380805909633636
2,m_103,global_mlp_regressor,zero_shot,10,5.845272464983984,7.561194862217448,0.20683935626939465,1.5114154666662216
2,m_2366,global_mlp_regressor,zero_shot,1,4.489969615529056,6.1249232315414135,0.1153794428635008,0.7210411131381989
2,m_2366,global_mlp_regressor,zero_shot,5,6.417541346512928,8.289027145006584,0.1667387434542882,0.7865410298109055
2,m_2366,global_mlp_regressor,zero_shot,10,6.762886390034396,8.708385634726968,0.17507509130607957,0.6901659071445465
2,m_2165,global_mlp_regressor,zero_shot,1,3.6264941258572785,4.832618572400646,0.08888308279624654,0.694001093506813
2,m_2165,global_mlp_regressor,zero_shot,5,5.74474965272276,7.553328293514847,0.14170051101631548,0.5343742668628693
