run_id,scope,entity,selection_role,split,model_name,horizon,n_predictions,mae,rmse,mape,p50_pinball,p90_raw_pinball,p90_calibrated_pinball,p50_coverage,p90_raw_coverage,p90_calibrated_coverage,raw_interval_width,calibrated_interval_width,raw_crossing_count,raw_crossing_rate,calibrated_crossing_count,calibrated_crossing_rate,calibration_margin,status
full_ua_mstcn_broad_20260428,service_broad,app_1276,broad_service,validation,full_ua_mstcn_broad,10,1660,10.226576805114746,15.145841598510742,0.032867416739463806,5.113288402557373,2.853729724884033,2.8409881591796875,0.43012048192771085,0.8837349397590362,0.9,18.010765075683594,19.726036071777344,0,0.0,0,0.0,1.7152647972106934,pass
full_ua_mstcn_broad_20260428,service_broad,app_1276,broad_service,test,full_ua_mstcn_broad,1,1659,9.162951469421387,21.699993133544922,0.025564057752490044,4.581475734710693,2.556652784347534,2.559610605239868,0.484629294755877,0.9005424954792043,0.9089813140446051,14.464530944824219,14.983512878417969,0,0.0,0,0.0,0.518975019454956,pass
full_ua_mstcn_broad_20260428,service_broad,app_1276,broad_service,test,full_ua_mstcn_broad,5,1659,17.580543518066406,50.16892623901367,0.04620492458343506,8.790271759033203,5.782465934753418,5.788122653961182,0.44062688366485836,0.8987341772151899,0.9095840867992767,20.00173568725586,21.17107391357422,0,0.0,0,0.0,1.169349193572998,pass
full_ua_mstcn_broad_20260428,service_broad,app_1276,broad_service,test,full_ua_mstcn_broad,10,1659,23.0201416015625,62.5264778137207,0.059271059930324554,11.51007080078125,9.320218086242676,9.309366226196289,0.41952983725135623,0.8872814948764316,0.9005424954792043,22.333890914916992,24.049161911010742,0,0.0,0,0.0,1.7152647972106934,pass
full_ua_mstcn_broad_20260428,service_broad,app_141,broad_service,validation,full_ua_mstcn_broad,1,1660,103.14903259277344,151.45530700683594,0.023288803175091743,51.57451629638672,26.185474395751953,26.15996742248535,0.4536144578313253,0.8945783132530121,0.9,182.3396453857422,189.12911987304688,0,0.0,0,0.0,6.789422035217285,pass
full_ua_mstcn_broad_20260428,service_broad,app_141,broad_service,validation,full_ua_mstcn_broad,5,1660,149.42176818847656,221.6590118408203,0.03374866023659706,74.71088409423828,40.655609130859375,40.63484191894531,0.4716867469879518,0.8939759036144578,0.9,261.7889709472656,269.7283630371094,0,0.0,0,0.0,7.939248085021973,pass
full_ua_mstcn_broad_20260428,service_broad,app_141,broad_service,validation,full_ua_mstcn_broad,10,1660,179.73533630371094,260.2203674316406,0.040705107152462006,89.86766815185547,48.304630279541016,48.258216857910156,0.4716867469879518,0.8921686746987951,0.9,297.4064025878906,308.043701171875,0,0.0,0,0.0,10.637372016906738,pass
full_ua_mstcn_broad_20260428,service_broad,app_141,broad_service,test,full_ua_mstcn_broad,1,1659,95.52005767822266,132.57005310058594,0.02201256901025772,47.76002883911133,22.766963958740234,22.962339401245117,0.45690174804098854,0.9258589511754068,0.9324894514767933,176.00982666015625,182.79931640625,0,0.0,0,0.0,6.789422035217285,pass
full_ua_mstcn_broad_20260428,service_broad,app_141,broad_service,test,full_ua_mstcn_broad,5,1659,145.6434326171875,211.7056884765625,0.03463621437549591,72.82171630859375,39.628910064697266,39.686161041259766,0.4707655213984328,0.9047619047619048,0.9077757685352622,252.44932556152344,260.3887023925781,0,0.0,0,0.0,7.939248085021973,pass
full_ua_mstcn_broad_20260428,service_broad,app_141,broad_service,test,full_ua_mstcn_broad,10,1659,173.6229248046875,248.751708984375,0.04159952327609062,86.81146240234375,48.70473098754883,48.670894622802734,0.4629294755877034,0.8945147679324894,0.8987341772151899,286.0662536621094,296.70355224609375,0,0.0,0,0.0,10.637372016906738,pass
full_ua_mstcn_broad_20260428,service_broad,app_1499,broad_service,validation,full_ua_mstcn_broad,1,1660,88.05963134765625,152.5048828125,0.16607831418514252,44.029815673828125,49.5229606628418,20.67336654663086,0.19879518072289157,0.6126506024096385,0.9,38.89015579223633,225.18775939941406,0,0.0,0,0.0,186.297607421875,pass
full_ua_mstcn_broad_20260428,service_broad,app_1499,broad_service,validation,full_ua_mstcn_broad,5,1660,103.98795318603516,174.30548095703125,0.20082195103168488,51.99397659301758,57.70661163330078,22.38878059387207,0.18132530120481927,0.5734939759036145,0.9,45.390464782714844,255.18692016601562,0,0.0,0,0.0,209.7964630126953,pass
full_ua_mstcn_broad_20260428,service_broad,app_1499,broad_service,validation,full_ua_mstcn_broad,10,1660,114.56875610351562,187.24850463867188,0.22564555704593658,57.28437805175781,67.6846923828125,24.13389015197754,0.16265060240963855,0.5210843373493976,0.9,43.753700256347656,282.7958679199219,0,0.0,0,0.0,239.04214477539062,pass
full_ua_mstcn_broad_20260428,service_broad,app_1499,broad_service,test,full_ua_mstcn_broad,1,1659,140.17218017578125,307.97332763671875,0.22510261833667755,70.08609008789062,77.99755859375,51.43024444580078,0.018685955394816153,0.5406871609403255,0.9288728149487643,81.76608276367188,268.063720703125,0,0.0,0,0.0,186.297607421875,pass
full_ua_mstcn_broad_20260428,service_broad,app_1499,broad_service,test,full_ua_mstcn_broad,5,1659,170.86309814453125,328.28131103515625,0.2999490201473236,85.43154907226562,87.4718017578125,52.592498779296875,0.0018083182640144665,0.5039180229053647,0.9216395418927065,95.40512084960938,305.20159912109375,0,0.0,0,0.0,209.7964630126953,pass
full_ua_mstcn_broad_20260428,service_broad,app_1499,broad_service,test,full_ua_mstcn_broad,10,1659,188.36309814453125,340.7436218261719,0.3435458242893219,94.18154907226562,99.83309936523438,53.191680908203125,0.0,0.43399638336347196,0.9222423146473779,88.10799407958984,327.1501770019531,0,0.0,0,0.0,239.04214477539062,pass
full_ua_mstcn_broad_20260428,service_broad,app_1552,broad_service,validation,full_ua_mstcn_broad,1,1660,30.29973602294922,53.8592643737793,0.03366445004940033,15.14986801147461,10.236252784729004,10.236252784729004,0.46265060240963857,0.9108433734939759,0.9108433734939759,55.93838119506836,55.93838119506836,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_1552,broad_service,validation,full_ua_mstcn_broad,5,1660,43.0062370300293,70.49982452392578,0.0478866770863533,21.50311851501465,13.575498580932617,13.575139045715332,0.4391566265060241,0.8975903614457831,0.9,84.39759063720703,84.67394256591797,0,0.0,0,0.0,0.2763383090496063,pass
full_ua_mstcn_broad_20260428,service_broad,app_1552,broad_service,validation,full_ua_mstcn_broad,10,1660,47.479671478271484,75.17762756347656,0.053565699607133865,23.739835739135742,14.924002647399902,14.923686981201172,0.4030120481927711,0.8969879518072289,0.9,95.00570678710938,95.2872085571289,0,0.0,0,0.0,0.28151842951774597,pass
full_ua_mstcn_broad_20260428,service_broad,app_1552,broad_service,test,full_ua_mstcn_broad,1,1659,30.53820037841797,57.94746780395508,0.03132767230272293,15.269100189208984,10.336073875427246,10.336073875427246,0.4448462929475588,0.9150090415913201,0.9150090415913201,59.62541580200195,59.62541580200195,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_1552,broad_service,test,full_ua_mstcn_broad,5,1659,43.12783432006836,73.98287200927734,0.04391712695360184,21.56391716003418,13.755825996398926,13.759142875671387,0.4345991561181435,0.9119951778179626,0.9119951778179626,90.5975341796875,90.87390899658203,0,0.0,0,0.0,0.2763383090496063,pass
full_ua_mstcn_broad_20260428,service_broad,app_1552,broad_service,test,full_ua_mstcn_broad,10,1659,49.38545608520508,79.66934204101562,0.05163050815463066,24.69272804260254,14.467521667480469,14.471809387207031,0.4116937914406269,0.9150090415913201,0.9156118143459916,100.8851318359375,101.1666259765625,0,0.0,0,0.0,0.28151842951774597,pass
full_ua_mstcn_broad_20260428,service_broad,app_1658,broad_service,validation,full_ua_mstcn_broad,1,1660,11.491114616394043,17.949264526367188,0.01660769432783127,5.7455573081970215,2.9847583770751953,2.9847583770751953,0.42289156626506025,0.9120481927710843,0.9120481927710843,20.726736068725586,20.726736068725586,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_1658,broad_service,validation,full_ua_mstcn_broad,5,1660,13.868321418762207,22.405561447143555,0.019967518746852875,6.9341607093811035,3.5477473735809326,3.54594087600708,0.39397590361445783,0.8945783132530121,0.9,24.773183822631836,25.39837074279785,0,0.0,0,0.0,0.6252036690711975,pass
full_ua_mstcn_broad_20260428,service_broad,app_1658,broad_service,validation,full_ua_mstcn_broad,10,1660,16.92116928100586,26.99444580078125,0.024332629516720772,8.46058464050293,4.1164960861206055,4.076379776000977,0.35602409638554217,0.8740963855421687,0.9,28.341753005981445,31.388200759887695,0,0.0,0,0.0,3.0464344024658203,pass
