run_id,scope,entity,selection_role,policy_name,model_name,horizon,request_cores_source,request_cores_used,request_fallback_used,sla_violation,over_provisioning,under_provisioning,scaling_actions,average_capacity
full_ua_mstcn_broad_20260428,service_broad,app_263,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.0030138637733574444,126.1743995707893,0.05927996322144364,314,488.52569543287797
full_ua_mstcn_broad_20260428,service_broad,app_2660,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.0030138637733574444,30.071877867576227,0.024511759219362193,122,82.77114149143065
full_ua_mstcn_broad_20260428,service_broad,app_2660,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.48583484026522,0.9202539111707065,0.9294651587947871,1655,60.62312916231989
full_ua_mstcn_broad_20260428,service_broad,app_2660,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.009041591320072333,19.404008044472224,0.09135571296420567,360,79.94499274145198
full_ua_mstcn_broad_20260428,service_broad,app_2695,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.03134418324291742,22.465253033215486,2.972768798515407,168,51.43374756806726
full_ua_mstcn_broad_20260428,service_broad,app_2695,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.4924653405666064,0.8063225542083428,5.377128540140236,1655,32.16164604909022
full_ua_mstcn_broad_20260428,service_broad,app_2695,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.05726341169379144,18.464986398753236,3.6226711468641986,353,51.57476728691115
full_ua_mstcn_broad_20260428,service_broad,app_2754,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0024110910186859553,80.06989965272136,0.009870394660163314,170,215.41547195590928
full_ua_mstcn_broad_20260428,service_broad,app_2754,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.47799879445449067,2.214952759745611,2.9594172638105007,1657,154.91429117948914
full_ua_mstcn_broad_20260428,service_broad,app_2754,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.009644364074743821,46.89576539539156,0.10165426427876827,338,202.4528668146668
full_ua_mstcn_broad_20260428,service_broad,app_2819,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.0024110910186859553,30.830820591784587,0.017575848598376752,88,73.97833920847299
full_ua_mstcn_broad_20260428,service_broad,app_2819,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.5021097046413502,1.0512912467418485,1.3753144078544999,1656,49.31583447309773
full_ua_mstcn_broad_20260428,service_broad,app_2819,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.011452682338758288,14.141676902196147,0.14118961658443294,366,63.6403449198221
full_ua_mstcn_broad_20260428,service_broad,app_2856,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.02230259192284509,69.74293223513833,0.29513847806354543,368,171.15168303247674
full_ua_mstcn_broad_20260428,service_broad,app_2856,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.4743821579264617,3.215277731023401,6.400430634483075,1657,113.77431728094008
full_ua_mstcn_broad_20260428,service_broad,app_2856,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.020494273658830622,74.43286307336625,0.47789098959216303,314,190.91444226817384
full_ua_mstcn_broad_20260428,service_broad,app_2895,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.02591922845087402,9.17322326611869,0.11648683737673768,132,21.36955688573137
full_ua_mstcn_broad_20260428,service_broad,app_2895,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.4804098854731766,0.5514844661020528,0.8418082800020721,1651,13.869419410618189
full_ua_mstcn_broad_20260428,service_broad,app_2895,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.029535864978902954,6.649697789519289,0.24281843575172354,387,20.566622578285774
full_ua_mstcn_broad_20260428,service_broad,app_2899,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0012055455093429777,64.31967129514761,0.00823185456812274,156,184.44697175304742
full_ua_mstcn_broad_20260428,service_broad,app_2899,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.484629294755877,3.585934288894074,4.150042666664606,1656,137.59175087329206
full_ua_mstcn_broad_20260428,service_broad,app_2899,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.010247136829415311,38.84655952913492,0.08196826495629897,342,176.9204505152412
full_ua_mstcn_broad_20260428,service_broad,app_2965,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.012658227848101266,115.06279529757784,0.5867222561183789,182,470.98420889166334
full_ua_mstcn_broad_20260428,service_broad,app_2965,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.5220012055455093,2.531688853442633,6.762824152233085,1657,405.75321223722875
full_ua_mstcn_broad_20260428,service_broad,app_2965,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.019891500904159132,62.052111257193246,1.6746672204347028,422,470.36179157277775
full_ua_mstcn_broad_20260428,service_broad,app_2989,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.03556359252561784,4.954042450213303,0.997708478126273,176,11.873761162116917
full_ua_mstcn_broad_20260428,service_broad,app_2989,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.4394213381555154,0.5759314527850757,1.64059247993575,1653,8.040380056253609
full_ua_mstcn_broad_20260428,service_broad,app_2989,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.06389391199517781,3.5557526461398337,1.2919229219446993,448,11.368870807599418
full_ua_mstcn_broad_20260428,service_broad,app_3073,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0006027727546714888,14.469287442327479,3.214784959053835e-05,18,43.585562829586166
full_ua_mstcn_broad_20260428,service_broad,app_3073,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.48945147679324896,0.4562487208462394,0.5624047475381383,1655,33.37759696610941
full_ua_mstcn_broad_20260428,service_broad,app_3073,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.004219409282700422,6.739243413684884,0.015615590873290574,411,40.2073808156129
full_ua_mstcn_broad_20260428,service_broad,app_3136,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0006027727546714888,98.20978180078802,0.0001085038785836724,190,304.0891837774809
full_ua_mstcn_broad_20260428,service_broad,app_3136,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.4924653405666064,2.759294626007172,5.308731391819361,1656,234.21199523116394
full_ua_mstcn_broad_20260428,service_broad,app_3136,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.028933092224231464,60.8730322600417,0.8463726354119575,349,296.7880916216059
full_ua_mstcn_broad_20260428,service_broad,app_3183,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.048824593128390596,34.71849692392378,4.9240239438269064,289,82.84256464548324
full_ua_mstcn_broad_20260428,service_broad,app_3183,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.48282097649186256,2.3690894128616637,10.052332810855471,1657,53.322060776446655
full_ua_mstcn_broad_20260428,service_broad,app_3183,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.06389391199517781,36.475979113449455,5.941706730415477,301,91.53957655747445
full_ua_mstcn_broad_20260428,service_broad,app_3238,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0,73.20761994355554,0.0,478,226.69078791493604
