run_id,scope,entity,selection_role,horizon,calibration_split,calibration_quantile,p90_additive_margin
full_ua_mstcn_broad_20260428,service_broad,app_647,broad_service,10,validation,0.9,0.9521475434303284
full_ua_mstcn_broad_20260428,service_broad,app_6491,broad_service,1,validation,0.9,4.205971717834473
full_ua_mstcn_broad_20260428,service_broad,app_6491,broad_service,5,validation,0.9,5.867176532745361
full_ua_mstcn_broad_20260428,service_broad,app_6491,broad_service,10,validation,0.9,11.229109764099121
full_ua_mstcn_broad_20260428,service_broad,app_6593,broad_service,1,validation,0.9,0.27712374925613403
full_ua_mstcn_broad_20260428,service_broad,app_6593,broad_service,5,validation,0.9,0.9212816953659058
full_ua_mstcn_broad_20260428,service_broad,app_6593,broad_service,10,validation,0.9,1.3667858839035034
full_ua_mstcn_broad_20260428,service_broad,app_6597,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_6597,broad_service,5,validation,0.9,12.983149528503418
full_ua_mstcn_broad_20260428,service_broad,app_6597,broad_service,10,validation,0.9,30.4648380279541
full_ua_mstcn_broad_20260428,service_broad,app_66,broad_service,1,validation,0.9,2.0235562324523926
full_ua_mstcn_broad_20260428,service_broad,app_66,broad_service,5,validation,0.9,1.1317179203033447
full_ua_mstcn_broad_20260428,service_broad,app_66,broad_service,10,validation,0.9,2.729578733444214
full_ua_mstcn_broad_20260428,service_broad,app_6651,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_6651,broad_service,5,validation,0.9,0.10284091532230377
full_ua_mstcn_broad_20260428,service_broad,app_6651,broad_service,10,validation,0.9,0.01649622805416584
full_ua_mstcn_broad_20260428,service_broad,app_6658,broad_service,1,validation,0.9,5.033804416656494
full_ua_mstcn_broad_20260428,service_broad,app_6658,broad_service,5,validation,0.9,6.4551005363464355
full_ua_mstcn_broad_20260428,service_broad,app_6658,broad_service,10,validation,0.9,6.827706336975098
full_ua_mstcn_broad_20260428,service_broad,app_6763,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_6763,broad_service,5,validation,0.9,1.378353476524353
full_ua_mstcn_broad_20260428,service_broad,app_6763,broad_service,10,validation,0.9,3.1624274253845215
full_ua_mstcn_broad_20260428,service_broad,app_6791,broad_service,1,validation,0.9,1.391323447227478
full_ua_mstcn_broad_20260428,service_broad,app_6791,broad_service,5,validation,0.9,16.841524124145508
full_ua_mstcn_broad_20260428,service_broad,app_6791,broad_service,10,validation,0.9,35.58871078491211
full_ua_mstcn_broad_20260428,service_broad,app_6911,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_6911,broad_service,5,validation,0.9,4.356563568115234
full_ua_mstcn_broad_20260428,service_broad,app_6911,broad_service,10,validation,0.9,10.822299003601074
full_ua_mstcn_broad_20260428,service_broad,app_7048,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_7048,broad_service,5,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_7048,broad_service,10,validation,0.9,5.491453647613525
full_ua_mstcn_broad_20260428,service_broad,app_7073,broad_service,1,validation,0.9,0.811415433883667
full_ua_mstcn_broad_20260428,service_broad,app_7073,broad_service,5,validation,0.9,2.6709227561950684
full_ua_mstcn_broad_20260428,service_broad,app_7073,broad_service,10,validation,0.9,4.077511310577393
full_ua_mstcn_broad_20260428,service_broad,app_7227,broad_service,1,validation,0.9,2.2925751209259033
full_ua_mstcn_broad_20260428,service_broad,app_7227,broad_service,5,validation,0.9,2.202709674835205
full_ua_mstcn_broad_20260428,service_broad,app_7227,broad_service,10,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_7264,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_7264,broad_service,5,validation,0.9,1.9766141176223755
full_ua_mstcn_broad_20260428,service_broad,app_7264,broad_service,10,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_732,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_732,broad_service,5,validation,0.9,2.0340757369995117
full_ua_mstcn_broad_20260428,service_broad,app_732,broad_service,10,validation,0.9,3.1304104328155518
full_ua_mstcn_broad_20260428,service_broad,app_7414,broad_service,1,validation,0.9,0.14517739415168762
full_ua_mstcn_broad_20260428,service_broad,app_7414,broad_service,5,validation,0.9,0.5496448874473572
full_ua_mstcn_broad_20260428,service_broad,app_7414,broad_service,10,validation,0.9,0.4266999661922455
full_ua_mstcn_broad_20260428,service_broad,app_7419,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_7419,broad_service,5,validation,0.9,0.5359394550323486
full_ua_mstcn_broad_20260428,service_broad,app_7419,broad_service,10,validation,0.9,1.8071006536483765
full_ua_mstcn_broad_20260428,service_broad,app_7475,broad_service,1,validation,0.9,0.35597774386405945
full_ua_mstcn_broad_20260428,service_broad,app_7475,broad_service,5,validation,0.9,2.642942428588867
full_ua_mstcn_broad_20260428,service_broad,app_7475,broad_service,10,validation,0.9,2.362957000732422
full_ua_mstcn_broad_20260428,service_broad,app_7505,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_7505,broad_service,5,validation,0.9,0.07892521470785141
full_ua_mstcn_broad_20260428,service_broad,app_7505,broad_service,10,validation,0.9,0.3037658929824829
full_ua_mstcn_broad_20260428,service_broad,app_7766,broad_service,1,validation,0.9,0.5729849934577942
full_ua_mstcn_broad_20260428,service_broad,app_7766,broad_service,5,validation,0.9,0.13705340027809143
full_ua_mstcn_broad_20260428,service_broad,app_7766,broad_service,10,validation,0.9,0.26943036913871765
full_ua_mstcn_broad_20260428,service_broad,app_7791,broad_service,1,validation,0.9,1.3340040445327759
full_ua_mstcn_broad_20260428,service_broad,app_7791,broad_service,5,validation,0.9,1.723694920539856
full_ua_mstcn_broad_20260428,service_broad,app_7791,broad_service,10,validation,0.9,2.2631304264068604
full_ua_mstcn_broad_20260428,service_broad,app_7876,broad_service,1,validation,0.9,2.4443070888519287
full_ua_mstcn_broad_20260428,service_broad,app_7876,broad_service,5,validation,0.9,23.235065460205078
full_ua_mstcn_broad_20260428,service_broad,app_7876,broad_service,10,validation,0.9,39.189476013183594
full_ua_mstcn_broad_20260428,service_broad,app_7890,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_7890,broad_service,5,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_7890,broad_service,10,validation,0.9,0.14408627152442932
full_ua_mstcn_broad_20260428,service_broad,app_7908,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_7908,broad_service,5,validation,0.9,4.2206645011901855
full_ua_mstcn_broad_20260428,service_broad,app_7908,broad_service,10,validation,0.9,17.311588287353516
full_ua_mstcn_broad_20260428,service_broad,app_8205,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_8205,broad_service,5,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_8205,broad_service,10,validation,0.9,2.6176609992980957
full_ua_mstcn_broad_20260428,service_broad,app_8274,broad_service,1,validation,0.9,0.4055790305137634
full_ua_mstcn_broad_20260428,service_broad,app_8274,broad_service,5,validation,0.9,1.985062837600708
full_ua_mstcn_broad_20260428,service_broad,app_8274,broad_service,10,validation,0.9,3.2787084579467773
full_ua_mstcn_broad_20260428,service_broad,app_8360,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_8360,broad_service,5,validation,0.9,0.40051788091659546
full_ua_mstcn_broad_20260428,service_broad,app_8360,broad_service,10,validation,0.9,1.2484230995178223
full_ua_mstcn_broad_20260428,service_broad,app_8492,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_8492,broad_service,5,validation,0.9,1.680715560913086
full_ua_mstcn_broad_20260428,service_broad,app_8492,broad_service,10,validation,0.9,3.602898120880127
full_ua_mstcn_broad_20260428,service_broad,app_8532,broad_service,1,validation,0.9,3.59834361076355
full_ua_mstcn_broad_20260428,service_broad,app_8532,broad_service,5,validation,0.9,26.91037368774414
full_ua_mstcn_broad_20260428,service_broad,app_8532,broad_service,10,validation,0.9,36.502342224121094
full_ua_mstcn_broad_20260428,service_broad,app_8661,broad_service,1,validation,0.9,2.4394779205322266
full_ua_mstcn_broad_20260428,service_broad,app_8661,broad_service,5,validation,0.9,10.211636543273926
full_ua_mstcn_broad_20260428,service_broad,app_8661,broad_service,10,validation,0.9,10.851823806762695
full_ua_mstcn_broad_20260428,service_broad,app_8719,broad_service,1,validation,0.9,0.45643049478530884
full_ua_mstcn_broad_20260428,service_broad,app_8719,broad_service,5,validation,0.9,6.726125717163086
full_ua_mstcn_broad_20260428,service_broad,app_8719,broad_service,10,validation,0.9,10.1768798828125
full_ua_mstcn_broad_20260428,service_broad,app_8727,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_8727,broad_service,5,validation,0.9,3.086214780807495
full_ua_mstcn_broad_20260428,service_broad,app_8727,broad_service,10,validation,0.9,7.922069549560547
full_ua_mstcn_broad_20260428,service_broad,app_8775,broad_service,1,validation,0.9,11.82797908782959
full_ua_mstcn_broad_20260428,service_broad,app_8775,broad_service,5,validation,0.9,52.45664596557617
full_ua_mstcn_broad_20260428,service_broad,app_8775,broad_service,10,validation,0.9,57.23760223388672
full_ua_mstcn_broad_20260428,service_broad,app_8832,broad_service,1,validation,0.9,1.3835484981536865
full_ua_mstcn_broad_20260428,service_broad,app_8832,broad_service,5,validation,0.9,0.5808026194572449
full_ua_mstcn_broad_20260428,service_broad,app_8832,broad_service,10,validation,0.9,0.17247942090034485
full_ua_mstcn_broad_20260428,service_broad,app_888,broad_service,1,validation,0.9,0.6878228783607483
full_ua_mstcn_broad_20260428,service_broad,app_888,broad_service,5,validation,0.9,2.1451773643493652
full_ua_mstcn_broad_20260428,service_broad,app_888,broad_service,10,validation,0.9,2.7781224250793457
full_ua_mstcn_broad_20260428,service_broad,app_8981,broad_service,1,validation,0.9,0.06139180064201355
full_ua_mstcn_broad_20260428,service_broad,app_8981,broad_service,5,validation,0.9,0.13471730053424835
full_ua_mstcn_broad_20260428,service_broad,app_8981,broad_service,10,validation,0.9,0.517632782459259
full_ua_mstcn_broad_20260428,service_broad,app_9030,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_9030,broad_service,5,validation,0.9,0.6898662447929382
full_ua_mstcn_broad_20260428,service_broad,app_9030,broad_service,10,validation,0.9,2.47668719291687
full_ua_mstcn_broad_20260428,service_broad,app_9081,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_9081,broad_service,5,validation,0.9,1.6003477573394775
full_ua_mstcn_broad_20260428,service_broad,app_9081,broad_service,10,validation,0.9,2.291506290435791
full_ua_mstcn_broad_20260428,service_broad,app_9352,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_9352,broad_service,5,validation,0.9,1.5165482759475708
full_ua_mstcn_broad_20260428,service_broad,app_9352,broad_service,10,validation,0.9,7.544465065002441
full_ua_mstcn_broad_20260428,service_broad,app_9529,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_9529,broad_service,5,validation,0.9,6.612607479095459
full_ua_mstcn_broad_20260428,service_broad,app_9529,broad_service,10,validation,0.9,9.418437004089355
full_ua_mstcn_broad_20260428,service_broad,app_9541,broad_service,1,validation,0.9,1.0016251802444458
full_ua_mstcn_broad_20260428,service_broad,app_9541,broad_service,5,validation,0.9,4.371251106262207
full_ua_mstcn_broad_20260428,service_broad,app_9541,broad_service,10,validation,0.9,8.783204078674316
full_ua_mstcn_broad_20260428,service_broad,app_9678,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_9678,broad_service,5,validation,0.9,6.166085243225098
full_ua_mstcn_broad_20260428,service_broad,app_9678,broad_service,10,validation,0.9,7.015227317810059
full_ua_mstcn_broad_20260428,service_broad,app_9733,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_9733,broad_service,5,validation,0.9,2.4278910160064697
full_ua_mstcn_broad_20260428,service_broad,app_9733,broad_service,10,validation,0.9,3.442052125930786
full_ua_mstcn_broad_20260428,service_broad,app_9741,broad_service,1,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_9741,broad_service,5,validation,0.9,0.0
full_ua_mstcn_broad_20260428,service_broad,app_9741,broad_service,10,validation,0.9,4.174350261688232
