app_du,horizon,p50_coverage,p90_coverage,interval_width
app_3665,1,0.41606714628297364,0.9358513189448441,64.01685030066619
app_3665,5,0.3605769230769231,0.8629807692307693,142.35579227815867
app_3665,10,0.3333333333333333,0.7709463532248343,147.6317428361242
app_8661,1,0.5035971223021583,0.920863309352518,37.96589355598381
app_8661,5,0.5012019230769231,0.9020432692307693,50.9425833704408
app_8661,10,0.5057263411693791,0.8806509945750453,55.39504188257565
app_2241,1,0.4814148681055156,0.9568345323741008,32.2299071899693
app_2241,5,0.4801682692307692,0.9393028846153846,42.548007521693236
app_2241,10,0.47619047619047616,0.9222423146473779,44.73577097345575
app_5895,1,0.5371702637889688,0.9574340527577938,66.02224207323768
app_5895,5,0.5703125,0.9314903846153846,84.01782189820504
app_5895,10,0.5545509342977697,0.9101868595539482,79.12092283499275
app_7475,1,0.4526378896882494,0.9778177458033573,16.636607570683154
app_7475,5,0.4657451923076923,0.96875,25.57381490819009
app_7475,10,0.4370102471368294,0.9397227245328511,21.926966396958203
app_2264,1,0.4442446043165468,0.9184652278177458,22.388346721163728
app_2264,5,0.4230769230769231,0.8671875,23.662000383600642
app_2264,10,0.3887884267631103,0.8342374924653405,23.296342775946673
app_8274,1,0.4910071942446043,0.9610311750599521,34.53338240941237
app_8274,5,0.48497596153846156,0.9453125,45.43151851008589
app_8274,10,0.4822182037371911,0.9541892706449668,50.93110438625799
app_1675,1,0.4106714628297362,0.9670263788968825,69.23116188859366
app_1675,5,0.3792067307692308,0.9483173076923077,103.26577071945346
app_1675,10,0.35925256178420734,0.8981314044605184,105.68008284137689
app_3183,1,0.7176258992805755,0.9016786570743405,62.93177604773831
app_3183,5,0.7518028846153846,0.8960336538461539,90.86950970074737
app_3183,10,0.758288125376733,0.8854731766124171,98.79230494658594
app_3073,1,0.5071942446043165,0.9628297362110312,7.850792817878393
app_3073,5,0.5372596153846154,0.9513221153846154,10.34715074497895
app_3073,10,0.5304400241109102,0.9463532248342374,11.452799568561463
app_9352,1,0.48741007194244607,0.9526378896882494,21.848483332157475
app_9352,5,0.4723557692307692,0.9399038461538461,34.36416268112616
app_9352,10,0.45207956600361665,0.9228450874020494,35.81683796771557
app_1215,1,0.47781774580335734,0.920863309352518,10.313184215576792
app_1215,5,0.48257211538461536,0.8834134615384616,13.166321444740586
app_1215,10,0.4653405666063894,0.8468957203134418,12.864582959797978
app_6763,1,0.44004796163069543,0.907074340527578,10.733511337645883
app_6763,5,0.43930288461538464,0.8816105769230769,15.422888982660304
app_6763,10,0.39541892706449666,0.8493068113321278,17.081139429069687
app_8832,1,0.4988009592326139,0.9334532374100719,8.501278197154505
app_8832,5,0.5126201923076923,0.9188701923076923,8.684161544841547
app_8832,10,0.4948764315852923,0.9180229053646776,8.913066752714839
app_647,1,0.48081534772182255,0.9184652278177458,62.54709576514605
app_647,5,0.4921875,0.9110576923076923,82.09735280444983
app_647,10,0.5009041591320073,0.8854731766124171,78.29455467716124
app_2856,1,0.658273381294964,0.9370503597122302,113.71349579490574
app_2856,5,0.6544471153846154,0.9146634615384616,135.0025904583752
app_2856,10,0.650994575045208,0.9059674502712477,156.9521813276483
app_4650,1,0.4550359712230216,0.8932853717026379,78.2133463956327
app_4650,5,0.4639423076923077,0.8647836538461539,115.15057835245155
app_4650,10,0.45207956600361665,0.8432790837854129,117.01315019283774
app_5029,1,0.5035971223021583,0.9304556354916067,37.51127845184198
app_5029,5,0.4807692307692308,0.8966346153846154,49.2149182626921
app_5029,10,0.46172393007836043,0.8752260397830018,52.44676954910771
app_512,1,0.5491606714628298,0.9628297362110312,33.02801847653805
app_512,5,0.5823317307692307,0.9441105769230769,46.705036011355475
app_512,10,0.5485232067510548,0.9234478601567209,48.7718473943445
app_1825,1,0.4250599520383693,0.8525179856115108,30.266959803603093
