app_du,selection_role,policy_name,model_name,horizon,request_cores_source,request_cores_used,request_fallback_used,sla_violation,over_provisioning,under_provisioning,scaling_actions,average_capacity
app_4353,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.001201923076923077,9.294982660526806,0.000690382247499442,412,55.810861013255256
app_4371,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,41.62437650240398,0.0,136,115.60133814102574
app_4371,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4921875,0.9985792017227572,1.2142889372996786,1662,84.85779614883813
app_4371,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.0030048076923076925,21.72158203331914,0.012927977764800138,373,106.78215993996939
app_442,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.0006009615384615385,153.7762349759626,0.00024439102564121327,300,478.0741987179498
app_442,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4609375,8.50683956830955,4.9069276091747565,1662,376.5428513120993
app_442,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.0018028846153846155,134.54640443711259,0.04617188195505116,341,507.44317190812205
app_4456,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.024639423076923076,183.9965079126602,0.18632612179488375,488,596.66453525641
app_4456,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4699519230769231,6.169324969951907,22.223380033053086,1662,458.72845142227504
app_4456,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.06850961538461539,168.60681852679315,1.383954396606619,445,642.0053706155626
app_4474,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.0,36.606419771634584,0.0,209,82.44139423076919
app_4474,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.47716346153846156,0.6911345903445484,1.1761034405048068,1661,52.22525177784452
app_4474,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.021634615384615384,24.461060443623452,0.128438962111508,350,77.04284210951673
app_4483,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,33.29446514423083,0.0,185,97.2644070512821
app_4483,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4855769230769231,0.7455907952724328,0.6827986778846148,1662,73.62822531049677
app_4483,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.001201923076923077,23.475443859928653,0.001035474652673507,385,97.03984157838492
app_459,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.04146634615384615,7.86015374599358,1.6381480368589796,203,20.743701923076816
app_459,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.48497596153846156,0.8202675530849374,2.716398212139428,1659,14.803819986979057
app_459,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.03786057692307692,14.065738577942444,1.4509562704189944,415,29.31473295355699
app_460,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.004206730769230769,12.158251201923074,0.1370663060897439,14,27.00044871794862
app_460,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.49278846153846156,0.2452828525641029,0.4458597005208344,1660,17.025576547475858
app_460,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.008413461538461538,3.9325675917584673,0.2013215364366513,550,20.95739945075441
app_4619,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.036057692307692304,7.904391025640994,1.518192107371801,179,22.07822115384604
app_4619,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4777644230769231,0.5857838541666692,2.4846156350160324,1659,16.146993790064016
app_4619,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.03545673076923077,13.21238787602417,1.310379635119398,404,29.947833811818153
app_4650,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.001201923076923077,83.93000200320519,0.006030649038461673,344,220.408798076923
app_4650,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.48377403846153844,3.012494766626624,4.062657026242016,1662,155.90738847155438
app_4650,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.003605769230769231,70.11064953120513,0.02705243041846194,384,227.0411478319565
app_4799,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.03064903846153846,21.147981270032066,0.3691085737179486,241,49.19463141025642
app_4799,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.5006009615384616,1.3934722806490378,3.0970575420673065,1661,30.97453725961539
app_4799,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.03786057692307692,24.270356373539776,0.6153235360475156,358,56.33315535852592
app_4812,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,43.29561147836547,0.0,52,138.19576923076937
app_4812,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.5,1.0233853665865407,1.1533708934294877,1662,109.00519588842151
app_4812,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.001201923076923077,20.315593576653434,0.004639698548816817,374,129.44613529336908
app_4832,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.025240384615384616,90.85457532051238,1.4956119791666784,337,252.9510817307684
app_4832,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.48197115384615385,4.940478440504797,10.45927912159453,1662,182.61213546674634
app_4832,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.060697115384615384,85.15603680137897,3.1786855824760467,359,270.1082873667391
app_484,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.04146634615384615,18.72774489182688,2.1321809895833317,193,54.72084134615373
app_484,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4963942307692308,1.0294213992387837,4.551186748798077,1661,40.32230371093741
app_484,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.037259615384615384,21.907700242251362,2.440837004716937,385,63.310932298031126
app_498,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,51.485125701121696,0.0,155,136.04012019230782
app_498,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.49158653846153844,1.3631765324519403,1.7912247596154034,1662,96.81019543770059
app_498,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.0030048076923076925,31.14459716918864,0.008661319169859776,347,128.37417951488285
app_5029,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.0018028846153846155,54.19291065705135,0.0033122996794870707,250,159.2547836538462
app_5029,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.48497596153846156,1.5787367538060928,1.707205854366987,1661,120.69649399038462
app_5029,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.0006009615384615385,39.48637084184282,0.00030444006724156687,351,160.31102949272105
app_5035,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.0,28.80430138221145,0.0,187,92.5983653846153
app_5035,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.49038461538461536,1.384483097956725,0.7192843048878241,1660,74.02837239583336
app_5035,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.001201923076923077,26.728857883831964,0.015091632071922502,402,100.0769398545245
app_5102,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.02403846153846154,25.97250100160246,0.48008213141026,110,64.37319711538436
app_5102,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4909855769230769,0.806480418669869,2.315952398838139,1662,43.20342300180267
app_5102,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.028846153846153848,15.743577835402313,0.9142126251551645,391,59.542260192218095
app_512,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.003605769230769231,74.83795222355732,0.02599358974359215,230,210.208365384615
app_512,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.48257211538461536,2.3225332782451975,3.427093449519229,1662,154.60130759214746
app_512,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.01141826923076923,55.0868663409547,0.18869596226137395,355,210.60403814211486
app_5159,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.020432692307692308,34.55421524439103,1.2022946714743603,92,92.06276442307707
app_5159,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.48377403846153844,0.9504210486778877,2.9129912610176314,1661,65.55490021534472
app_5159,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.025240384615384616,16.2837085989757,2.0300759072050636,365,81.7711031194551
app_521,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,48.01320362580121,0.0,275,152.82093749999993
app_521,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.49759615384615385,1.2547042017227634,1.4209225010016044,1660,120.36267565604973
app_521,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.003605769230769231,40.154756406597876,0.011411451941902039,392,160.67223890998454
app_5420,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.01622596153846154,35.37972506009622,1.5179407051282026,64,89.44205128205142
app_5420,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.5006009615384616,0.7482045272435951,3.2018842648237174,1662,61.46362722856578
app_5420,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.0234375,17.042879196972557,2.120321886495146,375,78.8398642766233
app_5428,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,47.065745693108965,0.0,53,159.4067628205127
app_5428,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.49278846153846156,1.3315138972355716,1.6983498597756361,1662,128.82533373397425
app_5428,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.0006009615384615385,24.0625782333275,0.0016904569957503395,358,153.25305747284608
app_5546,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,42.10172576121792,0.0,117,115.02673076923072
app_5546,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4891826923076923,1.12468254206731,1.2781647636217985,1661,83.71027353766027
app_5546,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.003605769230769231,20.747196499981207,0.02058053923086027,361,104.59037171996509
app_559,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,64.66627804487183,0.0,153,180.8621153846154
app_559,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4951923076923077,1.3129347956730728,1.3596236728765934,1662,133.5785240635016
app_559,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.001201923076923077,39.02305052905448,0.003334386210303003,355,172.6449290835493
app_56,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,35.98619391025639,0.0,108,106.39434294871793
app_56,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.49158653846153844,0.6976940354567295,0.71728415464743,1662,80.94978127504008
app_56,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.0,18.086925402911657,0.0,384,99.05629679714242
app_565,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.03125,82.44619190705072,4.866978165064122,407,251.65350961538394
app_565,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4879807692307692,4.615424003405442,14.57011045172275,1662,190.23075380608964
app_565,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.036057692307692304,82.45601483478738,6.150882572572731,349,276.49057251662157
app_5652,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,29.18352514022429,0.0,53,96.42625
app_5652,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.49939903846153844,0.8621336388221068,1.0739732321714694,1661,77.11729399539271
app_5652,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.002403846153846154,15.625615084051564,0.0024129429195651666,445,92.95233572987406
app_5657,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.10697115384615384,160.24037960737104,7.6906896033654935,790,532.7059134615376
app_5657,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.47475961538461536,33.744978715945464,30.674585011017598,1662,440.25005068108965
app_5657,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.015024038461538462,239.02589678651987,0.7998434237671569,402,675.4057103389143
app_5729,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.04567307692307692,30.59821564503213,1.579151642628202,431,74.12432692307699
app_5729,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4951923076923077,2.265824694511223,8.692416566506399,1662,45.44446048677885
app_5729,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.05709134615384615,41.5025886752153,0.9457351206633908,358,92.42790591332593
app_5732,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.010216346153846154,114.26382261618647,0.1356099759615297,611,381.25913461538505
app_5732,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4855769230769231,12.121342347756391,4.745713040865415,1662,314.5761895783251
app_5732,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.0030048076923076925,149.6939786944061,0.09933722735715039,378,456.7952017384831
app_5805,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.012620192307692308,54.00763070913506,0.18155448717948255,246,134.35139423076947
app_5805,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.484375,1.3471083233172887,3.2450210336538516,1662,90.70620299979943
app_5805,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.013221153846153846,46.8636886318471,0.3895215528314703,317,139.07828278915161
app_582,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.028846153846153848,73.0964292868592,0.4637715344551362,158,209.26549679487204
app_582,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4933894230769231,2.445274063501593,6.727446539463153,1660,152.84559242287656
app_582,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.03485576923076923,44.24038261727099,1.6901608299991326,354,199.67798668610996
app_5877,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.013221153846153846,29.580938000801282,0.14370893429487058,178,81.55937500000006
app_5877,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4855769230769231,1.2515560897435865,1.8583582732371866,1662,59.33366564002412
app_5877,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.022235576923076924,19.566044900332695,0.26509822202211003,339,79.2414145018283
app_5884,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.004206730769230769,12.458127504006466,0.05174278846153839,63,39.75012019230772
app_5884,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.5012019230769231,0.36564385516826997,0.5262837790464755,1658,31.284655874399007
app_5884,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.0078125,6.05458461116478,0.13341329382090641,535,37.366467115621084
app_5895,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.010216346153846154,107.83373898237211,0.1621584535256405,364,327.6995753205128
app_5895,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4699519230769231,3.714271885016078,6.218876852964807,1662,250.52758904246755
app_5895,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.006610576923076923,113.7178143176486,0.23327459036377965,331,366.51673373770103
app_5936,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0078125,75.29501252003197,0.17370592948717695,152,189.69676282051267
app_5936,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.49158653846153844,2.670392753405447,3.4633528145032075,1661,130.96881460336533
app_5936,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.025841346153846152,47.88579762341991,0.6630942098033668,343,178.98447807807963
app_6026,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.001201923076923077,43.76434495192331,0.01381911057692272,293,143.44629807692334
app_6026,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.46875,1.0639872796474363,1.118168219150639,1662,114.59595713141026
app_6026,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.0006009615384615385,45.16025645070833,0.0007668433019833571,356,159.80962767831986
app_6034,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0030048076923076925,29.57195412660254,0.010380608974358867,70,78.47920673076918
app_6034,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.48617788461538464,0.6802362780448726,0.8634281600560888,1662,56.07208631310095
app_6034,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.005408653846153846,11.348780835707892,0.0574312508993864,387,67.54662777992067
app_6140,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.1328125,64.30708643830114,8.157732371794909,892,178.73144230769225
app_6140,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.5234375,18.46217474459145,30.104427934695536,1662,129.32714828725983
app_6140,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.07692307692307693,137.59948325809702,5.725937187595345,514,272.84294754786566
app_6217,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.001201923076923077,6.731835937499998,0.0036929086538461877,23,14.687932692307623
app_6217,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.47055288461538464,0.21718897736378207,0.26896226462339745,1654,9.10198482572107
app_6217,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.01141826923076923,2.147626085701257,0.04679391412495378,443,11.254590284556988
app_647,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.006610576923076923,145.42375851362272,0.14906650641025213,314,436.04709134615445
app_647,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.47055288461538464,6.303643028846131,12.283059770633175,1662,328.4088424979961
app_647,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.056490384615384616,116.38821351004005,1.2704853309199062,379,449.5059874189034
app_6491,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.046875,36.08380859375002,0.7668209134615386,460,93.45197115384616
app_6491,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4969951923076923,4.355043494591343,7.798855994591354,1662,63.41141849459131
app_6491,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.030048076923076924,59.53042921632928,0.5960775757647802,404,125.78958263515582
app_6593,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0006009615384615385,29.63647986778848,0.008182091346153851,75,82.65028846153847
app_6593,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.48617788461538464,0.6979061247996796,0.8816537960737196,1660,60.791541616586514
app_6593,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.001201923076923077,14.812494980066965,0.019755971972126214,354,75.76802829595539
app_6597,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.01622596153846154,212.0542823517626,0.5926166866987191,751,710.6099358974357
app_6597,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4657451923076923,52.096470377603914,23.823814478165364,1662,602.293166666666
app_6597,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.001201923076923077,307.3264604931014,0.005181452632803494,328,881.3417898076962
app_66,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.061899038461538464,46.09783663862182,3.2440114182692317,294,113.47259615384624
app_66,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4969951923076923,1.0233658353365451,7.961244170673082,1661,74.27370823818116
app_66,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.09254807692307693,43.63356076141766,6.1911939450441045,382,118.65395338989121
app_6651,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.006009615384615385,36.323204126602654,0.02200220352564047,238,97.36895833333344
app_6651,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.48617788461538464,1.2572426382211597,1.3421991436298082,1659,70.14296336638621
app_6651,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.021033653846153848,36.94230312395091,0.22735565840006425,370,106.94286733734572
app_6658,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.001201923076923077,59.70719350961545,0.008547676282051211,177,172.2236057692308
app_6658,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.49459134615384615,2.4050017778445576,2.9169155899439074,1662,128.8917901141827
app_6658,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.01141826923076923,39.63358622009835,0.10281479756793603,344,168.93447534881247
app_6763,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,38.8169796674677,0.0,255,119.40661057692272
app_6763,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4879807692307692,0.7411892528044872,0.6938148537660249,1660,92.72544994491172
app_6763,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.0,33.50836337466538,0.0,369,126.18643892053865
app_6791,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.0,33.74066656650639,0.0,79,93.0493028846154
app_6791,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4921875,1.0527349759615414,1.846898212139421,1662,67.41076852964748
app_6791,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.007211538461538462,18.27464773963539,0.013232296381376194,348,86.46634720907937
app_6911,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.04266826923076923,85.18307491987194,0.5233653846153822,442,229.3259455128209
app_6911,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.48377403846153844,4.474896459335017,6.067581555488785,1661,164.77348627804514
app_6911,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.056490384615384616,84.6335340449186,1.3882701072230863,405,249.61143531189438
app_7048,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.08834134615384616,110.75694621394271,3.450803786057643,618,316.3323076923082
app_7048,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.47055288461538464,8.46805218349358,13.949693594751567,1662,234.89844864282864
app_7048,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.09014423076923077,124.43093600719914,3.5285115988312277,457,361.28251446245457
app_7073,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.008413461538461538,14.7583012820513,0.10814202724358966,62,34.33626602564102
app_7073,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4873798076923077,0.39934046975160487,0.8226440304487217,1660,22.215719225761177
app_7073,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.021033653846153848,6.577159614137434,0.3072335257560711,442,28.90894887483966
app_7227,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.055288461538461536,20.598594751602555,2.8409545272435888,254,45.46329326923075
app_7227,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.49459134615384615,0.8995196564503194,6.117899864783648,1661,26.643120793269226
app_7227,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.06670673076923077,24.99602754596172,3.5369376273380975,368,53.32059092022618
app_7264,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.020432692307692308,17.006853966346267,0.0859385016025623,548,44.904711538461626
app_7264,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4957932692307692,3.6875188301282145,3.8941743790064214,1662,31.97470993589741
app_7264,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.01622596153846154,29.98069298968935,0.07599429177907185,369,62.08606418268589
app_732,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.0006009615384615385,48.727800981570766,0.0008974358974357815,211,156.673197115385
app_732,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.48978365384615385,1.0901125300480716,1.0249665464743478,1662,124.2033835887421
app_732,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.0006009615384615385,39.05684777153257,0.0008275235379429518,367,163.194257853163
app_7414,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.002403846153846154,32.1469861778846,0.014448116987179559,77,86.09742788461534
app_7414,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4951923076923077,0.8268746995192295,1.1339279597355783,1662,61.752570037059286
app_7414,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.015024038461538462,13.484899564605964,0.1794400922460667,396,75.36508276963553
app_7419,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.052884615384615384,95.1272220552885,2.6209525240384575,492,241.92477564102578
app_7419,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4873798076923077,10.231842873597717,11.843575170272402,1662,170.21954972956732
app_7419,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.07211538461538461,114.45799893857863,5.098234744013183,453,281.19104622080744
app_7475,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,38.77309945913453,0.0,41,146.10683493589687
app_7475,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.5012019230769231,0.861954777644221,0.9704385516826862,1662,123.32531202423822
app_7475,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.001201923076923077,18.619240575134647,0.016528481070417857,399,142.03650789234092
app_7505,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.051682692307692304,7.214087540064105,3.8374368990384693,226,19.972331730769096
app_7505,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.46634615384615385,1.000671223958329,5.2945342047275705,1657,14.791170272435725
